datevalue,timevalue,astonquay,bachelorswalk,capelstreet,collegegreendamestside,collegegreenchurchlane,collegegreenbankofireland,graftonstreet,liffeystreet,marystreet,oconnellstoutsidepennys,oconnellstparnellstaib,westmorelandstreeteast
2020-08-06,2300,503,31,58,101,190,355,0,73,0,293,177,73
2020-08-07,0000,529,10,55,29,49,209,0,51,0,121,86,37
2020-08-07,0100,75,2,16,19,25,133,0,211,0,65,43,7
2020-08-07,0200,225,3,22,4,15,93,0,145,0,49,18,3
2020-08-07,0300,45,6,11,7,6,72,0,10,0,21,14,3
2020-08-07,0400,10,24,8,13,9,57,0,6,0,11,15,1
2020-08-07,0500,65,9,6,28,15,82,0,10,0,63,28,23
2020-08-07,0600,202,11,32,155,151,266,0,47,0,208,113,58
2020-08-07,0700,507,34,53,223,185,323,0,98,0,327,192,66
2020-08-07,0800,626,45,85,364,311,425,0,102,0,481,262,133
2020-08-07,0900,803,40,100,334,300,366,0,242,0,688,302,139
2020-08-07,1000,625,29,166,311,333,345,0,307,0,970,550,176
2020-08-07,1100,617,37,198,361,420,323,0,535,0,1407,643,207
2020-08-07,1200,727,394,337,487,555,452,0,693,0,1739,771,280
2020-08-07,1300,757,522,321,602,634,555,0,728,0,1902,862,318
2020-08-07,1400,1069,558,167,492,655,648,0,629,0,2002,898,358
2020-08-07,1500,1005,513,134,559,725,695,0,696,0,2216,939,358
2020-08-07,1600,1258,429,123,536,661,771,0,906,0,2247,910,370
2020-08-07,1700,756,227,110,698,692,836,0,1152,0,2068,879,260
2020-08-07,1800,1096,98,195,488,594,687,0,773,0,1526,863,197
2020-08-07,1900,872,39,185,407,473,567,0,465,0,1212,776,177
2020-08-07,2000,814,30,159,315,377,452,0,302,0,837,568,164
2020-08-07,2100,1034,62,146,196,340,417,0,172,0,652,430,136
2020-08-07,2200,815,31,100,161,271,441,0,110,0,490,323,129
2020-08-07,2300,410,26,67,140,237,469,0,92,0,410,240,158
2020-08-08,0000,272,33,69,66,121,369,0,45,0,177,277,59
2020-08-08,0100,169,31,21,27,65,312,0,51,0,79,60,28
2020-08-08,0200,89,7,12,13,18,98,0,44,0,70,28,17
2020-08-08,0300,189,10,7,6,25,102,0,16,0,15,7,9
2020-08-08,0400,32,2,10,8,8,72,0,7,0,24,24,6
2020-08-08,0500,65,0,3,23,25,88,0,7,0,30,26,9
2020-08-08,0600,235,10,21,50,98,143,0,25,0,92,74,27
2020-08-08,0700,291,26,27,106,107,255,0,55,0,179,69,69
2020-08-08,0800,439,33,48,152,153,257,0,138,0,372,189,89
2020-08-08,0900,673,27,99,225,227,273,0,537,0,763,247,103
2020-08-08,1000,814,62,221,342,305,349,0,858,0,1034,491,151
2020-08-08,1100,844,459,350,439,440,490,0,859,0,1422,641,251
2020-08-08,1200,1080,613,385,575,564,595,0,973,0,1714,777,287
2020-08-08,1300,1000,588,423,647,711,622,0,1093,0,1882,855,320
2020-08-08,1400,1016,602,315,550,669,757,0,1062,0,1787,871,338
2020-08-08,1500,992,687,264,642,752,858,0,880,0,2118,911,458
2020-08-08,1600,1087,445,236,671,775,788,0,804,0,2041,894,453
2020-08-08,1700,1075,185,229,597,771,805,0,748,0,1878,980,462
2020-08-08,1800,901,131,264,435,674,671,0,631,0,1499,879,306
2020-08-08,1900,781,78,331,372,551,624,0,363,0,1181,799,192
2020-08-08,2000,746,47,297,290,456,547,0,294,0,771,653,202
2020-08-08,2100,762,34,171,198,355,475,0,192,0,620,444,150
2020-08-08,2200,690,54,98,142,283,455,0,522,0,451,282,145
2020-08-08,2300,628,32,125,137,280,501,0,301,0,420,246,125
2020-08-09,0000,282,9,195,58,94,390,0,53,0,195,148,59
2020-08-09,0100,331,20,188,35,71,379,0,42,0,105,72,18
2020-08-09,0200,84,13,24,14,27,284,0,16,0,74,48,15
2020-08-09,0300,56,5,10,7,19,127,0,7,0,26,27,7
2020-08-09,0400,44,0,20,7,4,46,0,19,0,19,28,4
2020-08-09,0500,19,0,16,8,12,58,0,4,0,23,27,6
2020-08-09,0600,38,5,19,23,45,67,0,3,0,50,45,15
2020-08-09,0700,222,1,41,29,44,62,0,22,0,74,45,29
2020-08-09,0800,656,6,47,59,103,116,0,51,0,120,70,40
2020-08-09,0900,306,10,62,121,119,158,0,74,0,287,170,81
2020-08-09,1000,396,28,118,180,212,203,0,155,0,487,360,102
2020-08-09,1100,566,23,187,341,260,284,0,355,0,836,433,154
2020-08-09,1200,587,28,264,325,375,411,0,251,0,1185,656,204
2020-08-09,1300,404,30,351,369,436,475,0,255,0,1387,678,216
2020-08-09,1400,629,33,301,378,441,510,0,367,0,1473,685,235
2020-08-09,1500,675,48,302,406,481,502,0,691,0,1544,680,213
2020-08-09,1600,716,71,313,392,482,486,0,734,0,1518,716,261
2020-08-09,1700,704,59,281,352,467,477,0,600,0,1370,674,199
2020-08-09,1800,890,60,241,295,425,457,0,448,0,1075,695,172
2020-08-09,1900,656,64,240,285,353,377,0,264,0,824,533,170
2020-08-09,2000,792,100,162,174,271,377,0,167,0,574,499,136
2020-08-09,2100,574,30,134,113,247,358,0,89,0,473,324,112
2020-08-09,2200,752,56,84,94,240,333,0,84,0,357,193,82
2020-08-09,2300,433,47,39,49,97,370,0,38,0,184,128,67
2020-08-10,0000,144,8,18,22,35,220,0,45,0,90,76,29
2020-08-10,0100,28,10,14,5,19,119,0,6,0,34,31,19
2020-08-10,0200,20,1,4,6,7,56,0,5,0,29,5,6
2020-08-10,0300,28,0,7,2,4,57,0,8,0,12,24,4
2020-08-10,0400,17,1,4,10,10,56,0,1,0,15,26,3
2020-08-10,0500,31,6,22,31,37,66,0,4,0,50,28,19
2020-08-10,0600,486,17,27,158,139,255,0,32,0,192,95,67
2020-08-10,0700,504,40,54,220,231,344,0,60,0,278,175,83
2020-08-10,0800,598,59,70,400,331,401,0,113,0,457,265,167
2020-08-10,0900,547,32,98,356,273,322,0,648,0,659,324,150
2020-08-10,1000,805,43,162,313,336,318,0,781,0,821,507,137
2020-08-10,1100,719,47,199,344,396,336,0,710,0,1202,660,217
2020-08-10,1200,806,65,288,408,475,377,0,924,0,1395,680,213
2020-08-10,1300,866,132,358,472,562,426,0,986,0,1596,799,272
2020-08-10,1400,678,150,248,366,485,345,0,969,0,1312,767,219
2020-08-10,1500,615,216,215,329,479,318,0,671,0,1160,733,179
2020-08-10,1600,594,102,259,409,520,372,0,699,0,1283,742,251
2020-08-10,1700,756,178,345,515,574,540,0,641,0,1441,774,413
2020-08-10,1800,719,98,270,370,486,570,0,450,0,1056,734,251
2020-08-10,1900,730,157,228,241,342,465,0,308,0,872,596,178
2020-08-10,2000,883,97,180,177,278,376,0,237,0,583,478,140
2020-08-10,2100,561,190,152,112,222,317,0,114,0,420,278,90
2020-08-10,2200,375,61,110,91,174,373,0,60,0,277,159,115
2020-08-10,2300,321,39,46,52,86,319,0,71,0,206,125,54
2020-08-11,0000,390,5,42,16,21,184,0,51,0,77,64,27
2020-08-11,0100,149,2,28,9,22,67,0,22,0,40,35,7
2020-08-11,0200,25,1,8,4,9,65,0,3,0,29,11,4
2020-08-11,0300,65,29,3,7,4,43,0,4,0,16,10,4
2020-08-11,0400,32,11,3,9,8,45,0,1,0,12,5,0
2020-08-11,0500,33,7,10,30,16,64,0,5,0,44,30,16
2020-08-11,0600,360,31,34,145,140,279,0,39,0,194,89,69
2020-08-11,0700,442,45,63,252,246,319,0,58,0,316,175,113
2020-08-11,0800,591,61,73,416,335,408,0,119,0,498,300,160
2020-08-11,0900,627,56,108,375,278,354,0,310,0,702,273,135
2020-08-11,1000,541,37,152,357,351,333,0,562,0,1009,481,170
2020-08-11,1100,521,46,195,385,415,339,0,526,0,1274,640,187
2020-08-11,1200,628,141,276,471,530,409,0,591,0,1620,770,257
2020-08-11,1300,861,102,346,516,631,395,0,698,0,1867,779,317
2020-08-11,1400,706,100,357,499,650,493,0,701,0,1960,896,381
2020-08-11,1500,696,122,355,457,613,545,0,721,0,1931,860,358
2020-08-11,1600,823,134,417,524,651,530,0,676,0,1933,854,326
2020-08-11,1700,909,184,325,632,644,538,0,1214,0,1752,859,367
2020-08-11,1800,936,131,346,495,566,486,0,591,0,1446,849,336
2020-08-11,1900,1044,77,215,360,443,437,0,383,0,659,744,216
2020-08-11,2000,944,62,175,222,344,403,0,212,0,728,586,169
2020-08-11,2100,546,80,144,133,271,329,0,140,0,514,338,113
2020-08-11,2200,409,89,85,103,235,372,0,108,0,448,209,118
2020-08-11,2300,563,36,77,65,163,364,0,61,0,238,146,83
2020-08-12,0000,252,4,38,18,26,154,0,9,0,77,49,18
2020-08-12,0100,40,3,9,12,16,113,0,35,0,49,28,5
2020-08-12,0200,26,1,4,7,9,58,0,7,0,47,23,5
2020-08-12,0300,15,1,2,0,4,45,0,5,0,10,14,6
2020-08-12,0400,19,0,5,7,8,38,0,6,0,20,13,2
2020-08-12,0500,23,8,9,39,20,69,0,3,0,51,24,21
2020-08-12,0600,367,38,30,149,126,277,0,45,0,241,122,63
2020-08-12,0700,795,41,57,232,228,327,0,75,0,222,193,95
2020-08-12,0800,599,42,78,473,348,438,0,116,0,583,297,156
2020-08-12,0900,404,37,142,370,313,372,0,415,0,782,360,152
2020-08-12,1000,755,34,180,335,351,307,0,657,0,1047,562,199
2020-08-12,1100,557,21,182,377,372,385,0,1221,0,1342,676,232
2020-08-12,1200,636,14,125,471,434,438,0,918,0,1670,754,233
2020-08-12,1300,701,26,248,550,504,505,0,1478,0,1789,877,255
2020-08-12,1400,614,14,240,496,504,536,0,1715,0,1886,938,235
2020-08-12,1500,601,16,243,437,489,541,0,1165,0,1879,890,298
2020-08-12,1600,686,49,217,538,511,638,0,1180,0,1934,868,283
2020-08-12,1700,432,67,304,630,568,611,0,1113,0,1777,904,230
2020-08-12,1800,901,79,218,498,470,523,0,705,0,1512,821,197
2020-08-12,1900,674,72,209,354,375,442,0,341,0,1152,702,193
2020-08-12,2000,898,105,180,205,314,390,0,201,0,742,574,131
2020-08-12,2100,723,60,123,164,283,361,0,134,0,575,360,110
2020-08-12,2200,551,39,96,115,199,385,0,116,0,460,247,125
2020-08-12,2300,460,34,70,125,194,382,0,78,0,290,171,86
2020-08-13,0000,114,48,22,22,20,205,0,32,0,87,95,15
2020-08-13,0100,126,6,28,5,13,63,0,25,0,48,45,8
2020-08-13,0200,19,5,8,5,10,52,0,5,0,25,15,0
2020-08-13,0300,6,0,1,6,2,32,0,4,0,25,17,2
2020-08-13,0400,9,2,2,8,5,31,0,1,0,10,5,3
2020-08-13,0500,70,2,7,34,25,65,0,3,0,62,25,18
2020-08-13,0600,458,23,24,147,142,223,0,39,0,211,111,59
2020-08-13,0700,662,63,42,235,213,321,0,61,0,293,177,95
2020-08-13,0800,684,38,65,419,308,404,0,113,0,508,242,152
2020-08-13,0900,795,37,94,319,303,359,0,189,0,741,332,127
2020-08-13,1000,485,64,163,359,326,303,0,327,0,905,498,158
2020-08-13,1100,536,31,189,361,351,319,0,588,0,1213,707,177
2020-08-13,1200,185,16,291,432,428,384,0,632,0,1457,803,274
2020-08-13,1300,515,37,309,505,597,410,0,887,0,1750,804,266
2020-08-13,1400,696,48,260,545,546,478,0,915,0,1923,848,210
2020-08-13,1500,566,59,224,462,509,492,0,802,0,1735,877,245
2020-08-13,1600,726,65,162,549,557,578,0,848,0,1961,894,263
2020-08-13,1700,902,95,302,655,716,553,0,892,0,1994,924,300
2020-08-13,1800,655,52,257,488,578,610,0,793,0,1640,911,243
2020-08-13,1900,606,39,212,329,434,562,0,589,0,1135,782,184
2020-08-13,2000,686,38,165,293,326,517,0,491,0,849,571,131
2020-08-13,2100,823,28,135,167,306,415,0,362,0,482,399,103
2020-08-13,2200,533,30,79,140,295,439,0,263,0,363,241,87
2020-08-13,2300,618,23,54,95,189,409,0,147,0,297,168,79
2020-08-14,0000,192,25,19,13,31,310,0,36,0,119,59,25
2020-08-14,0100,126,5,11,7,24,121,0,32,0,56,24,13
2020-08-14,0200,35,0,11,6,9,75,0,26,0,38,22,10
2020-08-14,0300,33,0,1,4,2,52,0,7,0,14,11,5
2020-08-14,0400,8,1,8,5,14,41,0,5,0,16,15,8
2020-08-14,0500,56,0,7,38,24,77,0,4,0,54,29,14
2020-08-14,0600,360,18,35,142,161,239,0,31,0,215,105,56
2020-08-14,0700,508,41,45,193,196,306,0,66,0,298,182,79
2020-08-14,0800,387,45,58,408,341,400,0,116,0,411,263,122
2020-08-14,0900,463,43,130,282,284,339,0,210,0,608,369,122
2020-08-14,1000,411,18,153,308,336,320,0,283,0,823,480,119
2020-08-14,1100,594,97,189,363,415,325,0,430,0,1249,627,217
2020-08-14,1200,656,53,266,447,542,371,0,591,0,1074,759,217
2020-08-14,1300,293,112,314,551,647,427,0,691,0,1840,843,336
2020-08-14,1400,824,66,258,503,598,588,0,702,0,1952,853,272
2020-08-14,1500,639,76,227,560,663,602,0,745,0,1919,930,267
2020-08-14,1600,1158,43,225,690,665,698,0,785,0,2016,966,385
2020-08-14,1700,1002,106,389,650,684,691,0,758,0,2046,1006,422
2020-08-14,1800,922,87,328,488,590,635,0,626,0,1514,966,238
2020-08-14,1900,871,85,340,367,471,577,0,658,0,1325,816,158
2020-08-14,2000,861,64,280,255,407,535,0,469,0,789,636,144
2020-08-14,2100,909,50,293,196,312,415,0,673,0,603,450,121
2020-08-14,2200,606,88,197,157,309,401,0,302,0,498,365,134
2020-08-14,2300,548,79,112,157,313,500,0,131,0,467,265,169
2020-08-15,0000,527,31,56,66,107,510,0,43,0,186,110,41
2020-08-15,0100,119,30,13,16,40,267,0,23,0,111,49,26
2020-08-15,0200,69,29,13,14,26,144,0,19,0,86,42,8
2020-08-15,0300,31,1,5,5,9,73,0,13,0,28,27,3
2020-08-15,0400,50,7,10,9,18,49,0,11,0,26,18,7
2020-08-15,0500,13,5,8,20,19,44,0,12,0,27,25,7
2020-08-15,0600,98,7,21,54,117,120,0,35,0,102,56,31
2020-08-15,0700,198,35,26,96,95,191,0,48,0,163,98,33
2020-08-15,0800,505,46,48,154,160,212,0,97,0,319,157,60
2020-08-15,0900,487,22,103,194,196,268,0,317,0,606,285,68
2020-08-15,1000,376,21,173,280,283,311,0,409,0,917,452,156
2020-08-15,1100,523,23,272,426,441,354,0,703,0,1275,654,198
2020-08-15,1200,757,433,393,520,565,545,0,922,0,1852,743,280
2020-08-15,1300,741,628,397,596,709,657,0,970,0,2009,802,306
2020-08-15,1400,894,579,281,635,740,778,0,1211,0,2267,956,324
2020-08-15,1500,908,472,214,634,739,846,0,1133,0,2341,1010,465
2020-08-15,1600,872,311,154,635,716,831,0,1252,0,2270,1023,444
2020-08-15,1700,610,118,225,576,727,722,0,823,0,1990,905,328
2020-08-15,1800,646,89,259,423,596,639,0,584,0,1476,780,264
2020-08-15,1900,807,31,229,361,492,577,0,441,0,1058,835,199
2020-08-15,2000,698,30,190,270,423,488,0,287,0,735,597,141
2020-08-15,2100,579,49,139,197,341,414,0,229,0,574,401,108
2020-08-15,2200,701,47,130,138,319,403,0,130,0,522,259,115
2020-08-15,2300,498,29,91,147,379,426,0,110,0,459,325,135
2020-08-16,0000,413,51,43,57,84,399,0,53,0,215,119,48
2020-08-16,0100,100,9,37,28,36,235,0,29,0,110,61,27
2020-08-16,0200,48,10,25,9,14,99,0,38,0,66,38,17
2020-08-16,0300,73,8,7,14,17,71,0,28,0,43,28,3
2020-08-16,0400,36,2,5,11,10,54,0,10,0,38,29,4
2020-08-16,0500,63,38,10,15,9,29,0,11,0,24,24,7
2020-08-16,0600,40,1,15,16,29,54,0,18,0,55,33,19
2020-08-16,0700,217,25,10,38,43,51,0,15,0,60,51,11
2020-08-16,0800,148,5,15,66,85,104,0,26,0,122,74,34
2020-08-16,0900,285,26,40,130,130,142,0,76,0,235,141,49
2020-08-16,1000,478,53,89,205,188,190,0,143,0,495,311,71
2020-08-16,1100,765,47,179,281,248,274,0,301,0,782,462,143
2020-08-16,1200,679,75,222,350,413,321,0,452,0,1113,623,183
2020-08-16,1300,543,95,285,354,452,376,0,537,0,1335,646,203
2020-08-16,1400,814,78,307,390,540,439,0,612,0,1354,674,244
2020-08-16,1500,728,91,303,381,464,419,0,618,0,1277,704,215
2020-08-16,1600,731,121,296,326,535,440,0,652,0,1332,710,229
2020-08-16,1700,582,99,364,310,535,456,0,550,0,1218,608,236
2020-08-16,1800,979,78,205,280,470,390,0,378,0,938,593,237
2020-08-16,1900,680,110,188,244,367,352,0,250,0,695,540,187
2020-08-16,2000,683,64,106,141,258,303,0,178,0,461,371,131
2020-08-16,2100,418,35,115,98,241,277,0,125,0,369,265,104
2020-08-16,2200,405,168,89,74,193,270,0,77,0,268,163,101
2020-08-16,2300,353,21,36,64,132,278,0,50,0,218,137,75
2020-08-17,0000,87,5,80,20,22,64,0,14,0,53,47,17
2020-08-17,0100,113,10,8,8,5,11,0,6,0,19,18,3
2020-08-17,0200,29,5,5,7,5,18,0,11,0,14,11,9
2020-08-17,0300,57,2,2,3,8,4,0,37,0,7,7,1
2020-08-17,0400,23,0,4,6,5,6,0,3,0,7,9,0
2020-08-17,0500,20,2,2,27,20,11,0,7,0,28,25,3
2020-08-17,0600,119,10,6,134,175,58,0,27,0,135,75,42
2020-08-17,0700,173,33,13,215,211,125,0,66,0,230,158,36
2020-08-17,0800,160,49,53,312,325,136,0,78,0,268,221,46
2020-08-17,0900,210,31,59,269,296,142,0,204,0,440,235,86
2020-08-17,1000,215,22,69,269,304,125,0,241,0,586,407,123
2020-08-17,1100,298,23,116,304,385,157,0,356,0,966,583,146
2020-08-17,1200,369,47,215,378,430,235,0,452,0,1114,649,188
2020-08-17,1300,561,83,257,460,542,300,0,482,0,1369,846,213
2020-08-17,1400,462,43,224,344,493,212,0,486,0,1186,719,164
2020-08-17,1500,227,153,175,352,476,202,0,456,0,1113,727,147
2020-08-17,1600,393,60,144,367,470,209,0,421,0,1009,687,188
2020-08-17,1700,187,108,153,363,580,187,0,392,0,852,703,167
2020-08-17,1800,153,81,129,238,453,174,0,363,0,666,601,163
2020-08-17,1900,249,72,104,199,315,146,0,281,0,607,539,102
2020-08-17,2000,266,67,116,126,222,92,0,157,0,376,456,79
2020-08-17,2100,122,44,62,74,175,74,0,119,0,244,238,29
2020-08-17,2200,104,22,58,70,143,89,0,402,0,213,136,42
2020-08-17,2300,159,33,51,36,66,76,0,63,0,120,107,21
2020-08-18,0000,68,3,107,20,21,37,0,43,0,46,34,13
2020-08-18,0100,22,2,3,7,7,11,0,74,0,37,17,11
2020-08-18,0200,11,6,4,5,12,11,0,9,0,29,4,3
2020-08-18,0300,3,0,3,3,2,6,0,18,0,11,11,1
2020-08-18,0400,5,0,1,6,6,5,0,1,0,9,10,1
2020-08-18,0500,5,17,2,38,23,10,0,3,0,30,29,4
2020-08-18,0600,63,8,10,141,164,55,0,36,0,160,78,22
2020-08-18,0700,66,17,20,210,177,88,0,49,0,177,171,15
2020-08-18,0800,101,33,32,370,293,121,0,150,0,331,206,57
2020-08-18,0900,147,61,69,298,252,116,0,132,0,423,312,100
2020-08-18,1000,222,31,137,284,282,123,0,215,0,770,430,132
2020-08-18,1100,253,33,231,329,354,268,0,376,0,1196,589,201
2020-08-18,1200,341,43,315,430,490,399,0,506,0,1548,793,289
2020-08-18,1300,839,264,365,571,715,472,0,687,0,1894,877,350
2020-08-18,1400,912,186,312,499,665,471,0,764,0,1959,876,365
2020-08-18,1500,589,82,220,424,580,444,0,700,0,1952,924,341
2020-08-18,1600,660,110,280,563,725,525,0,793,0,1972,854,437
2020-08-18,1700,706,102,282,609,728,534,0,739,0,1763,867,423
2020-08-18,1800,614,94,261,447,592,540,0,562,0,1315,769,312
2020-08-18,1900,692,62,207,285,436,486,0,348,0,1033,724,228
2020-08-18,2000,871,79,158,230,339,483,0,209,0,694,448,178
2020-08-18,2100,772,65,182,130,259,384,0,145,0,518,292,138
2020-08-18,2200,456,34,176,113,240,370,0,76,0,345,192,107
2020-08-18,2300,510,71,110,63,148,378,0,50,0,230,149,85
2020-08-19,0000,139,13,138,16,25,239,0,17,0,96,48,25
2020-08-19,0100,41,3,86,6,13,117,0,4,0,72,19,11
2020-08-19,0200,124,5,34,9,8,74,0,5,0,31,17,6
2020-08-19,0300,38,0,28,5,10,42,0,4,0,14,14,5
2020-08-19,0400,48,1,45,9,10,60,0,3,0,12,12,5
2020-08-19,0500,42,1,11,32,27,99,0,9,0,44,34,17
2020-08-19,0600,526,55,31,160,149,237,0,29,0,176,134,65
2020-08-19,0700,718,19,29,242,224,260,0,65,0,279,162,82
2020-08-19,0800,733,19,62,413,359,382,0,119,0,506,280,154
2020-08-19,0900,679,48,101,351,275,387,0,935,0,665,367,176
2020-08-19,1000,562,34,139,329,310,316,0,1199,0,826,542,200
2020-08-19,1100,271,98,140,276,352,228,0,1730,0,774,605,173
2020-08-19,1200,220,117,188,307,337,176,0,1867,0,729,538,126
2020-08-19,1300,303,120,162,256,253,132,0,819,0,498,490,76
2020-08-19,1400,192,117,142,255,149,127,0,387,0,500,528,95
2020-08-19,1500,94,51,99,282,99,134,0,481,0,701,571,108
2020-08-19,1600,75,98,107,343,70,144,0,437,0,479,577,44
2020-08-19,1700,94,73,115,454,187,173,0,658,0,671,659,89
2020-08-19,1800,132,60,188,401,173,190,0,566,0,675,584,131
2020-08-19,1900,253,30,124,257,130,204,0,282,0,589,550,119
2020-08-19,2000,218,46,229,165,159,198,0,155,0,457,408,61
2020-08-19,2100,308,66,393,123,139,170,0,78,0,355,235,44
2020-08-19,2200,138,19,80,88,120,113,0,61,0,157,149,30
2020-08-19,2300,82,56,209,45,77,105,0,38,0,67,85,15
2020-08-20,0000,134,8,71,10,19,99,0,10,0,51,29,14
2020-08-20,0100,161,11,141,6,22,53,0,8,0,40,14,6
2020-08-20,0200,112,6,2,2,50,72,0,5,0,24,15,2
2020-08-20,0300,38,4,7,4,3,51,0,2,0,14,18,0
2020-08-20,0400,10,6,2,5,6,43,0,0,0,11,11,4
2020-08-20,0500,43,14,15,36,20,95,0,10,0,51,42,25
2020-08-20,0600,443,56,59,157,154,337,0,30,0,217,120,81
2020-08-20,0700,521,116,73,232,220,365,0,60,0,326,175,103
2020-08-20,0800,505,109,86,394,404,449,0,138,0,559,247,161
2020-08-20,0900,499,59,126,342,328,408,0,220,0,801,402,172
2020-08-20,1000,548,54,181,315,310,354,0,280,0,910,584,182
2020-08-20,1100,511,53,202,318,393,391,0,444,0,1300,720,252
2020-08-20,1200,476,36,224,374,407,358,0,539,0,1487,786,211
2020-08-20,1300,439,170,271,501,577,310,0,881,0,1750,872,274
2020-08-20,1400,765,254,162,449,584,426,0,809,0,1752,836,280
2020-08-20,1500,562,267,155,455,582,529,0,739,0,1872,825,332
2020-08-20,1600,101,240,143,536,584,620,0,646,0,1885,926,349
2020-08-20,1700,226,95,208,607,632,513,0,1251,0,1809,899,234
2020-08-20,1800,702,99,240,446,553,530,0,596,0,1319,803,173
2020-08-20,1900,618,131,231,278,349,410,0,479,0,790,674,77
2020-08-20,2000,722,76,249,193,289,265,0,207,0,521,453,64
2020-08-20,2100,464,79,130,142,182,187,0,116,0,277,267,48
2020-08-20,2200,176,49,80,82,147,110,0,202,0,143,117,24
2020-08-20,2300,263,53,52,76,134,80,0,151,0,120,113,28
2020-08-21,0000,145,7,25,16,24,74,0,131,0,36,43,19
2020-08-21,0100,32,2,38,9,14,48,0,53,0,23,25,5
2020-08-21,0200,75,4,28,4,8,39,0,20,0,23,12,5
2020-08-21,0300,146,4,1,6,5,28,0,42,0,18,12,1
2020-08-21,0400,26,2,5,6,10,36,0,23,0,16,16,12
2020-08-21,0500,24,36,6,38,21,38,0,20,0,38,32,12
2020-08-21,0600,251,54,42,144,179,218,0,37,0,196,92,66
2020-08-21,0700,503,102,54,230,215,335,0,65,0,292,152,98
2020-08-21,0800,758,33,85,372,324,456,0,134,0,243,288,153
2020-08-21,0900,583,64,118,340,308,412,0,178,0,863,322,133
2020-08-21,1000,354,28,171,373,371,331,0,335,0,1067,546,214
2020-08-21,1100,486,58,186,373,430,297,0,452,0,1204,644,215
2020-08-21,1200,424,22,247,395,440,311,0,538,0,1498,763,272
2020-08-21,1300,589,62,292,544,560,372,0,731,0,1674,857,298
2020-08-21,1400,516,81,234,505,614,402,0,748,0,1640,900,313
2020-08-21,1500,184,154,105,505,635,480,0,863,0,1878,889,244
2020-08-21,1600,561,78,225,594,588,499,0,685,0,1799,934,291
2020-08-21,1700,862,104,285,612,679,676,0,646,0,1933,902,316
2020-08-21,1800,685,88,294,495,697,725,0,655,0,1585,918,236
2020-08-21,1900,822,48,236,416,473,743,0,418,0,1195,734,194
2020-08-21,2000,886,72,223,301,410,637,0,294,0,765,645,167
2020-08-21,2100,850,81,226,214,298,480,0,169,0,559,432,166
2020-08-21,2200,586,146,151,149,257,523,0,130,0,381,291,118
2020-08-21,2300,455,49,158,120,232,521,0,167,0,366,239,113
2020-08-22,0000,321,50,92,57,101,412,0,44,0,186,119,59
2020-08-22,0100,217,11,74,20,28,308,0,22,0,59,47,18
2020-08-22,0200,153,19,38,10,15,150,0,11,0,37,20,10
2020-08-22,0300,57,0,9,1,18,83,0,13,0,28,13,5
2020-08-22,0400,23,1,13,5,5,94,0,7,0,13,18,2
2020-08-22,0500,78,18,7,16,25,87,0,5,0,27,24,5
2020-08-22,0600,132,8,29,53,50,182,0,16,0,100,72,27
2020-08-22,0700,351,27,41,106,107,234,0,44,0,180,112,45
2020-08-22,0800,283,44,57,146,178,273,0,95,0,332,169,65
2020-08-22,0900,558,34,115,237,210,263,0,242,0,594,318,88
2020-08-22,1000,495,46,172,327,291,363,0,376,0,873,457,123
2020-08-22,1100,696,30,237,377,410,392,0,608,0,1247,585,199
2020-08-22,1200,490,91,269,459,536,439,0,672,0,1563,718,220
2020-08-22,1300,593,115,352,551,610,510,0,821,0,1796,811,347
2020-08-22,1400,421,134,302,553,649,521,0,831,0,1944,945,305
2020-08-22,1500,567,108,247,585,657,465,0,912,0,1976,901,283
2020-08-22,1600,861,121,219,576,706,530,0,884,0,1916,918,256
2020-08-22,1700,614,110,235,530,686,550,0,741,0,1642,872,213
2020-08-22,1800,752,88,271,476,532,575,0,535,0,1100,802,196
2020-08-22,1900,805,74,193,332,458,483,0,337,0,837,680,163
2020-08-22,2000,1006,60,199,251,390,471,0,232,0,610,477,182
2020-08-22,2100,684,65,198,155,333,490,0,140,0,507,315,138
2020-08-22,2200,892,83,113,137,295,530,0,99,0,381,231,110
2020-08-22,2300,536,104,92,136,316,516,0,114,0,352,212,141
2020-08-23,0000,316,38,48,84,129,449,0,210,0,208,113,81
2020-08-23,0100,361,46,28,27,37,369,0,255,0,74,58,21
2020-08-23,0200,60,5,18,7,35,144,0,59,0,68,39,20
2020-08-23,0300,50,2,9,3,20,60,0,70,0,30,23,6
2020-08-23,0400,26,3,4,7,4,66,0,11,0,19,12,2
2020-08-23,0500,13,2,9,8,21,52,0,6,0,15,23,2
2020-08-23,0600,100,46,13,23,54,82,0,15,0,54,21,29
2020-08-23,0700,117,11,16,49,55,98,0,105,0,67,48,25
2020-08-23,0800,142,24,19,58,76,118,0,306,0,125,86,30
2020-08-23,0900,376,26,52,112,124,170,0,552,0,279,204,54
2020-08-23,1000,317,121,99,213,206,240,0,695,0,597,373,104
2020-08-23,1100,565,283,219,346,326,262,0,510,0,916,566,195
2020-08-23,1200,475,404,285,376,430,368,0,794,0,1376,656,217
2020-08-23,1300,599,338,363,435,470,421,0,969,0,1352,698,275
2020-08-23,1400,699,212,305,426,554,435,0,1113,0,1530,754,212
2020-08-23,1500,648,122,317,433,514,473,0,1494,0,1690,823,246
2020-08-23,1600,763,131,236,386,540,477,0,1026,0,1576,815,196
